,id,Time,Tweet
4897,1221833891570487298,2023-02-12 15:49:41+00:00,b'#AbyaYalaTv \nMas de 10 mil personas se movilizan en la Gran Minga para combatir al #dengue en #SantaCruz\nA la cabez... https://t.co/Uqs9IYx21Y'
4898,1362516466961104899,2023-02-12 15:47:58+00:00,"b'Que isso maluco, acho que nada me deixou tao mal como essa dengue, tem 4 dias que to passando mal p caralho e parec... https://t.co/kKTXFPArIn'"
4901,2165067685,2023-02-12 15:45:23+00:00,b'#Noticias | Cruzada contra el dengue en Santa Cruz moviliza a mas de 11.000 personas que destruiran criaderos y de... https://t.co/9gZVnoTjhx'
4903,819947768852660224,2023-02-12 15:42:35+00:00,b'@isabelapsic Ate frebe. Tipo dengue mesmo!'
4904,1587534952094212096,2023-02-12 15:42:32+00:00,"b'Guyane : cinq cas de dengue confirmes, alerte Sante Publique France https://t.co/yATdCIallp'"
4906,48757417,2023-02-12 15:42:08+00:00,b'Dengue provoca situacao de emergencia ! Leia no Jornal O IMPARCIAL: Prefeitura de Iepe decreta situacao de emergenc... https://t.co/0BzfKNhFwq'
4907,54532531,2023-02-12 15:41:54+00:00,"b'Mutirao de limpeza publica em combate a dengue ocorre a partir desta segunda-feira, 13, em Guarai\n\nhttps://t.co/Ld19lwEZU6'"
4908,2823811679,2023-02-12 15:41:42+00:00,b'#UnidadMovil  |\nEl dia de hoy se empieza la minga contra el dengue en el departamento de #SantaCruz. Se recomienda... https://t.co/5XP88fzQty'
4910,1140534714362519552,2023-02-12 15:39:28+00:00,b'Was Honored being invited for #dengue awareness to the budding minds. &amp; I believe educating a girl child is educati... https://t.co/vVwrqtR9g1'
4913,2929521417,2023-02-12 15:37:45+00:00,"b'@mirandopaltech @jgvrxiv @MainXimenezx @AnibalGarzon La pobreza, el hambre, la inflacion, la corrupcion, los robos,... https://t.co/UKvGJfVOtt'"
4914,239101876,2023-02-12 15:37:24+00:00,b'RT @ignacyo: @MaraIRosasMitc1 El dengue esta causando estragos en la poblacion en el norponiente de la Republica.'
4916,300306607,2023-02-12 15:36:14+00:00,"b'En distintas zonas del pais, fuerzas vivas de las comunidades se unen para intensificar acciones contra la prolifer... https://t.co/W6mrgdnW01'"
4918,1656302005,2023-02-12 15:34:36+00:00,"b'#AHORA 4.500 efectivos militares, mas de 2.500 policiales y mas de 1.000 funcionarios municipales y personal de sa... https://t.co/IAMvChswM2'"
4921,243970198,2023-02-12 15:32:35+00:00,b'El gobierno de @LuchoXBolivia toma la iniciativa de coordinar con gobernacion y alcaldia la mega movilizacion de br... https://t.co/aDr4QvHFgi'
4922,65444625,2023-02-12 15:31:54+00:00,b'La doctora Ericka Lijeron forma parte de la brigada medica que llego hasta el barrio Ambrosio Villarroel para hacer... https://t.co/jWIpbORIKM'
4923,781392602,2023-02-12 15:31:16+00:00,b'Meu cabelo nunca mais foi o mesmo depois da dengue'
4925,1389251418897494021,2023-02-12 15:26:44+00:00,b'Mi Saturday Night Fever era dengue.'
4926,1479523118515474432,2023-02-12 15:25:56+00:00,b'nunca pensei que dengue fosse tao pesado assim to derrubado desde o comeco da semana'
4927,902352757092442112,2023-02-12 15:24:45+00:00,b'@acessojuliette JULIETTE NO BLOCO UAU CHA\n\nDengue Meu'
4930,4531843889,2023-02-12 15:22:45+00:00,"b'Como pode, tive COVID, tive dengue e segui pleno, mas toda vez um simples resfriado faz eu me sentir um soldado com... https://t.co/59bXT9lIU5'"
4933,3435711305,2023-02-12 15:21:42+00:00,b'passando mal com os fas de tenis indo pro rep festival e voltando com dengue chikungunya zika virus doenca de chaga... https://t.co/yKX32hQrYD'
4934,389772072,2023-02-12 15:20:40+00:00,b'X9 ta em todo lugar igual dengue.'
4935,925976114,2023-02-12 15:20:30+00:00,b'acordei passando mal espero que nao seja dengue porque os casos estao explodindo'
4936,3303159382,2023-02-12 15:19:26+00:00,"b'#RTPInforma\n El ministro de Gobierno, Eduardo del Castillo, informa que 2.500 efectivos policias participan de la... https://t.co/fM0wtz4iYV'"
4937,1298805530056699909,2023-02-12 15:19:22+00:00,"b'En lo que va del ano, #Bolivia registro 17 personas fallecidas por el #dengue y 4.230 casos positivos, segun un rep... https://t.co/0KoyDNKnwM'"
4938,2956693744,2023-02-12 15:19:20+00:00,b'https://t.co/iyMnFtmYev\nMosquito Sabethes\n Criaturas Incriveis\n\n#CriaturasIncriveis\n#Mosquito\n#Sabethes... https://t.co/ANh8HUmxuj'
4939,65444625,2023-02-12 15:19:16+00:00,b'#Dengue Maribel Roca aprovecho la brigada para hacer atender a su sobrina con esta sintomas del dengue.  En su casa... https://t.co/7tShQ4dqyL'
4941,1110396286862311425,2023-02-12 15:18:54+00:00,b'RT @Topotop93276431: @Adriana43587622 @susanaru62 Pero por favor no te olvides de cambiarla a diario porque el mosquito del Dengue pone sus...'
4942,1605735967951831043,2023-02-12 15:18:44+00:00,"b'RT @CubacooperaTlBo: Llega a OPD paciente femenina de 13 anos con fiebre, decaimiento, se decide ingresar, con diagnostico de dengue, donde...'"
4943,964476750263734273,2023-02-12 15:18:36+00:00,b'@Adriana43587622 @susanaru62 Pero por favor no te olvides de cambiarla a diario porque el mosquito del Dengue pone... https://t.co/aWNanxOLKC'
4944,2956693744,2023-02-12 15:17:20+00:00,b'https://t.co/D5sthrT3F4\nHaemagogus Janthinomys\n Criaturas Incriveis\n\n#CriaturasIncriveis\n#Mosquito... https://t.co/VWERuSLihx'
4945,87063345,2023-02-12 15:17:12+00:00,b'#Malaysia dengue cases up 211% in 2023 to date\nhttps://t.co/AGUpQSv8Xb\n# 28306\n'
4948,1129927099530326016,2023-02-12 15:14:19+00:00,"b'@deMedeirosP50 Bla, bla, bla estao combinando para pintar o meio fio ou fazer guerra contra o mosquito da dengue!! Nojo desta gente!!\n'"
4950,422240745,2023-02-12 15:13:47+00:00,"b'RT @Juandedios_VF: Esto no es epidemia, esto es producto de una irresponsabilidad enorme de Jhonny Fernandez ante el dengue, una irresposab...'"
4951,94438031,2023-02-12 15:13:30+00:00,b'Inician minga en Santa Cruz: movilizan unas 10 mil personas para eliminar criadores transmisores del dengue... https://t.co/iOV3jCJ8xa'
4952,1303788553076453378,2023-02-12 15:12:30+00:00,b'Avanzan los trabajos de prevencion contra el Dengue y Chikungunya en Posadas\n\nhttps://t.co/SjrjfFv5IO https://t.co/aJbzek1vnq'
4953,1034953664618745856,2023-02-12 15:12:21+00:00,"b'En un trabajo conjunto, comenzo la gran minga contra el dengue en Santa Cruz https://t.co/7FPK5elV1V a traves de @BrujulaNoticias'"
4956,21309758,2023-02-12 15:10:10+00:00,b'When a trip goes from oh wow to oh no: A Nepalese member possibly suffering from Dengue Fever needed a Global R... https://t.co/3LrObxYAc1'
4958,1517100991488868352,2023-02-12 15:09:26+00:00,"b'nem fudendo q eu peguei dengue faltando 10 dias pro meu aniversario, me matei'"
4959,935520911788249088,2023-02-12 15:09:18+00:00,"b'SIN ZANCUDO NO HAY DENGUE \n\nEnosa recomienda | Lava, cepilla y tapa los recipientes de agua, asi eliminaras los c... https://t.co/v2HJwlMq54'"
4960,1611444972363911168,2023-02-12 15:09:12+00:00,b'@mindefbolivia @Canal_BoliviaTV Buena iniciativa para luchar contra el dengue'
4963,934903930190028800,2023-02-12 15:07:10+00:00,b'@hoje_no Jahahahahahah defesa nacional e o brasileiro nao pode ter uma arma?? Vai defender o que.  contra a dengue ?'
4965,1341166029452550144,2023-02-12 15:05:33+00:00,b'peguei dengue.. mosquito fdp'
4966,130376992,2023-02-12 15:04:14+00:00,b'La poblacion de #SantaCruz agradece al Gobierno nacional por impulsar la campana de limpieza y fumigacion contra el... https://t.co/ohkDB9MV0t'
4967,326245775,2023-02-12 15:02:47+00:00,b'RT @HoraCero_MX: Piden en el Senado canalizar recursos para la prevencion y el tratamiento del dengue https://t.co/eIdvtwh3hR https://t.co/...'
4968,1557109686318645248,2023-02-12 15:02:41+00:00,b'Piden en el Senado canalizar recursos para la prevencion y el tratamiento del dengue https://t.co/ANJAfEcibb'
4969,2823811679,2023-02-12 15:01:57+00:00,b'Pdte. @LuchoXBolivia ha hecho un llamado a todo el pueblo boliviano de unir esfuerzos para luchar contra el dengue... https://t.co/uU3gQwWJjy'
4970,2823811679,2023-02-12 15:01:56+00:00,"b'#Ahora  | \nEl ministro de Salud, @jeyson_auza: Hasta la fecha se han reportado 5.549 casos confirmados de dengue,... https://t.co/BB4MlJgin2'"
4971,445161668,2023-02-12 15:00:26+00:00,"b'RT @Pol_Boliviana: En #SantaCruz, la Gobernacion, la Alcaldia, las Fuerzas Armadas y la Policia Boliviana, ejecutan el Plan de Operaciones...'"
4972,3538533617,2023-02-12 15:00:06+00:00,"b'En #SantaCruz, la Gobernacion, la Alcaldia, las Fuerzas Armadas y la Policia Boliviana, ejecutan el Plan de Operaci... https://t.co/qcGIs3qOmM'"
4973,1501926308917481473,2023-02-12 15:00:02+00:00,b' Una empresa argentina lanzo un kit que permite detectar dengue en tiempo real\n\n Biocientifica acaba de presenta... https://t.co/AOQNVo1jVY'
4974,2472588711,2023-02-12 14:59:55+00:00,"b'Minha mulher com dengue, domingo todo com a nega deitada'"
4975,2800854409,2023-02-12 14:59:23+00:00,b'#SantaCruz |Movilizan unas 10 mil personas para eliminar criadores transmisores del dengue\nhttps://t.co/kDk4RYQA5m'
4976,812113972455477248,2023-02-12 14:57:58+00:00,b'Tarija: Autoridades piden declarar alerta roja en Bermejo por los elevados casos de dengue\n\n#Tarija #LaVozdeTarija\n https://t.co/MTpXJbIsQa'
4977,1517100991488868352,2023-02-12 14:57:19+00:00,b'eu to com dengue '
4978,238339870,2023-02-12 14:56:13+00:00,"b'@MartinSouto Che en esos paises tambien hay malaria, fiebre amarilla, dengue y generalmente son los menos desarroll... https://t.co/jhAuisN7SH'"
4980,271418041,2023-02-12 14:53:40+00:00,b'Dengue pa nga '
4981,1476585650065444873,2023-02-12 14:53:04+00:00,b'Mds a dengue e uma doenca q eu nao quero pegar nunca maisssss'
4982,4638824055,2023-02-12 14:52:51+00:00,b'#UnidosContraElDengue | #YPFB y sus subsidiarias se une a la minga por Santa Cruz en los 15 distritos de la capital... https://t.co/yrKCfCPkRK'
4983,701449541971800066,2023-02-12 14:52:25+00:00,b'minhas ressacas se assemelhando a sintomas de dengue kkkkk'
4984,1566197812462755840,2023-02-12 14:52:08+00:00,b'@hang_fc Espero q tenha dengue nessa agua'
4985,65444625,2023-02-12 14:51:55+00:00,"b'El Gobierno, la Gobernacion, la Alcaldia, sectores y vecinos se unen en una cruzada contra el mosquito transmisor d... https://t.co/qL2hxaAbwO'"
4986,1242274500047015937,2023-02-12 14:50:00+00:00,"b'Gente pelo amor de Deus, cuidado com essa dengue vcs nao tem nocao de como e horrivel! Tudo doi e e uma fraqueza inexplicavel '"
4987,1159231871106134016,2023-02-12 14:49:34+00:00,b'Da ultima vez que eu tive uma ressaca avassaladora era dengue. Ai hoje me encontro na situacao de alem de dengue pode ser COVID tb.'
4989,1475075015846551555,2023-02-12 14:47:37+00:00,b'ressaca perto dos 30 parece dengue'
4991,1073266763410956288,2023-02-12 14:43:48+00:00,b'Casos de dengue continuan al alza en Costa Rica: en una semana se paso de 45 a 171 casos. \n\n#dengue \n\nhttps://t.co/2JEd7pNybA'
4992,65460811,2023-02-12 14:42:38+00:00,"b'@eusouanavaleria Dengue ou covid?  Se cuida, garota! bastante liquido ( to falando de agua!!!)'"
4993,1575883213498908673,2023-02-12 14:41:32+00:00,b'RT @carlydamasceno2: Parece um mosquito da Dengue '
4994,149241840,2023-02-12 14:40:34+00:00,"b'#Ecuador: ""Ecuador registra 1 242 casos de dengue en lo que va del 2023 https://t.co/wYxZSDGc10"" https://t.co/eR24wi4GtR'"
4995,167608544,2023-02-12 14:40:29+00:00,b'@criesincamba @llamablancabo Si van por alla porfa a cuidarse del dengue que estan cundidos por esa zona '
4996,1516112987358171137,2023-02-12 14:37:48+00:00,"b'Chicos, si este ano no me agarra el dengue no me agarra mas, laaaaa como me dieron los mosquitos. hijos de putas jajajaja que lija hermanos.'"
4997,1250406895082287104,2023-02-12 14:37:23+00:00,b'@boywithmin Ahhh dengue is terrible. Hope you feel better soon '
4998,735321776,2023-02-12 14:37:09+00:00,b'Se desplego a mas de 10.000 personas para la destruccion de los criaderos de mosquitos. https://t.co/2bG1SUhU7B a traves de @correodelsurcom'
5000,188870982,2023-02-12 14:36:35+00:00,b'Inician minga en Santa Cruz: movilizan  unas 10 mil personas para eliminar  criadores transmisores del dengue https://t.co/Ehg6rWtwxA'
5004,382361256,2023-02-12 14:33:47+00:00,b'Xuxa e Dengue no @Sunsetnightrj ontem hahahah  foi lindo https://t.co/Rl5EZzkpKD'
5005,94438031,2023-02-12 14:33:08+00:00,"b'#LTahora La gran minga inicia en #SantaCruz, donde desplazaron en coordinacion con las FFAA y autoridades locales,... https://t.co/n9f29qUx5O'"
5006,1729682629,2023-02-12 14:32:02+00:00,b'RT @dimitrisanders_: *quando vc usa o scoop de whey pra tomar pre treino*\n\neu: https://t.co/p0ha6vB4gV'
5007,418845489,2023-02-12 14:31:34+00:00,"b'RT @ALBOliveira2: @DaAcervo La vamos nos de novo !!! E impressionante como Dengue, Zika, Chikungunha e outros desapareceram do catalogo'"
5008,812149128,2023-02-12 14:28:14+00:00,"b'RT @LarilopeesReis: Realmente ressaca dps dos 20 parece dengue, credo'"
5009,1166938545103265792,2023-02-12 14:27:56+00:00,b'https://t.co/XkY8kvuZYK'
5012,599491231,2023-02-12 14:26:47+00:00,"b'@Migrava09 Durante el covid no hubo dengue, ni nada. Raro'"
5013,884822384909271041,2023-02-12 14:25:39+00:00,b'Piden en el Senado canalizar recursos para la prevencion y el tratamiento del dengue https://t.co/eIdvtwh3hR https://t.co/tVOEI533L5'
5014,864214241447948288,2023-02-12 14:24:53+00:00,b'Minsa emite alerta epidemiologica por incremento de casos de dengue https://t.co/l32ERey1xj'
5015,1611430387623858196,2023-02-12 14:24:42+00:00,b'@dreamyteez meu wattpad n esta funcionando \n\nce ta cm dengue??? mds melhoras'
5017,1488803549907763203,2023-02-12 14:24:11+00:00,b'@ESliuzas Me disseram q dps do ensino medio a ressaca parece dengue KKKKKKKKKKKKKKKKKKKKKKK'
5019,2823811679,2023-02-12 14:23:33+00:00,"b'#BTVInforma\nEl ministro de Defensa, @Ed_Novillo, encabeza la Gran minga unidos por el dengue, con una brigada de... https://t.co/NI6H8tc4em'"
5021,1656302005,2023-02-12 14:22:50+00:00,"b'#AHORA Por la salud y la vida; ministro de Defensa, Edmundo Novillo, participa de la ""Minga"" Campana de limpieza y... https://t.co/ioAv0HvmkY'"
5022,154254371,2023-02-12 14:21:34+00:00,"b'Yo una vez tuve una noche pesima por ""haber comido hamburguesa con tocineta"" y resulta que me habia  dado Dengue...... https://t.co/HV0TTtcL51'"
5023,209279715,2023-02-12 14:21:17+00:00,"b'#ANF | #Sociedad Inicia la ""gran minga"" para frenar los contagios de dengue en Santa Cruz\n\nLea la nota aqui ... https://t.co/bXY6vHNHlf'"
5024,46943778,2023-02-12 14:20:53+00:00,"b'@eco1914 foda e o dia seguinte. nessa idade, nao e nem mais ressaca. e algo mais parecido com sintomas de dengue.'"
5025,996105592912711686,2023-02-12 14:20:32+00:00,b'pegou aids lepra leptospirose malaria dengue tudo so nesse beijo'
5027,233033221,2023-02-12 14:19:22+00:00,b'Minsa emite alerta epidemiologica por incremento de casos de dengue https://t.co/JvJphASmhZ'
5028,1616182386,2023-02-12 14:18:55+00:00,b'Minsa emite alerta epidemiologica por incremento de casos de dengue https://t.co/CdhMo8vhAN'
5029,863204889727553536,2023-02-12 14:18:46+00:00,b'RT @cadenaabolivia: INICIO LA MINGA CONTRA EL DENGUE EN SANTA CRUZ \n\n2500 policIas y mas de 8 mil personas participan en mas de 12 distrito...'
5030,2956693744,2023-02-12 14:17:21+00:00,b'https://t.co/83sOfAHoXa\nAedes Aegypti\n Criaturas Incriveis\n\n#CriaturasIncriveis\n#Mosquito\n#Aedes\n#AedesAegypti... https://t.co/m3PaYptH6Y'
5032,70774878,2023-02-12 14:16:31+00:00,b'Gente depois dos 30 a ressaca literalmente e dengue'
5034,863204889727553536,2023-02-12 14:15:13+00:00,"b'RT @AldSantaCruz: Ante la situacion de emergencia que se vive en el departamento, la Asambleista Martha Gutierrez, fue parte de la Gran min...'"
5036,3996220871,2023-02-12 14:11:54+00:00,b'INICIO LA MINGA CONTRA EL DENGUE EN SANTA CRUZ \n\n2500 policIas y mas de 8 mil personas participan en mas de 12 dist... https://t.co/zGrQyT51XE'
5037,863204889727553536,2023-02-12 14:11:24+00:00,"b'RT @RedPatriaNueva: El CENETROP insta a la ciudadania a participar de la gran campana de limpieza y fumigacion, teniendo en cuenta que a ni...'"
5038,3305904046,2023-02-12 14:10:43+00:00,"b'Ante la situacion de emergencia que se vive en el departamento, la Asambleista Martha Gutierrez, fue parte de la Gr... https://t.co/OEbYPeMbu0'"
5042,2823811679,2023-02-12 14:08:14+00:00,"b'#Noticia\nBajo el lema Todos unidos contra el dengue y en un megaoperativo, este domingo mas de 12.000 personas fu... https://t.co/JrstpG0Dql'"
5043,3370308730,2023-02-12 14:06:51+00:00,b'@nekvne O dengue'
5044,800837968869097472,2023-02-12 14:05:14+00:00,b'@GremioTimeLine @Gremio Pirlo com dengue'
5048,1265406023331991552,2023-02-12 14:02:44+00:00,b'Beleza to com dengue dnv '
5051,2956693744,2023-02-12 14:00:27+00:00,b'https://t.co/iyMnFtmYev\nHaemagogus Leucocelaneaus\n Criaturas Incriveis\n\n#CriaturasIncriveis\n#Mosquito... https://t.co/HT4nMmRW5M'
5053,3305529657,2023-02-12 14:00:02+00:00,b'Evitemos que se propague el mosquito Aedes aegypti que transmite el dengue y otras enfermedades. https://t.co/CTu0YnJStK'
5054,2493471254,2023-02-12 14:00:01+00:00,b'Los cuidados que tenemos que tener para no propagar el dengue  Atentis!\n\n#dengue #cuidados #salud #Pakapaka https://t.co/IBRR3UxkaZ'
5055,28764661,2023-02-12 13:58:16+00:00,"b'Inicia la gran minga que busca frenar la emergencia del dengue en Santa Cruz\nhttps://t.co/zMZOLBXUlL\nVida, Videos... https://t.co/zO6zqMz9hG'"
5057,2425591969,2023-02-12 13:57:53+00:00,b'Eu dancei tanto mas tanto hoje que hoje to parecendo q to com dengue'
5058,209279715,2023-02-12 13:57:49+00:00,"b""#ANF | #Sociedad Ante el incremento de casos de dengue, en #SantaCruz comenzo la 'gran minga' donde participan mas... https://t.co/0Ar4z1oG2O"""
5060,1287552685919666176,2023-02-12 13:56:14+00:00,b'Desgraca de dengue da desgraca'
5061,144678130,2023-02-12 13:55:21+00:00,b'#Bolivia | Comienza el megaoperativo contra el dengue en Santa Cruz\nhttps://t.co/JGgDBd4iIk https://t.co/K5cxHybspV'
5062,4903802818,2023-02-12 13:55:00+00:00,b'@melissasaiadott @Sunsetnightrj @dragmanalu A bixa entregou tudo de dengue'
5063,1443637084271648774,2023-02-12 13:54:50+00:00,"b'Los mosquitos no conformes con chupar sangre, no dejar dormir, joder y joder la vida, contagiar de Dengue, Zika, Ch... https://t.co/ItQeKla0TL'"
5065,94438031,2023-02-12 13:54:30+00:00,"b'Tres departamentos concentran el 93 % de casos de dengue, Santa Cruz tiene 74% https://t.co/wUoD4Dhane https://t.co/JHtRHvMGsC'"
5067,3351233913,2023-02-12 13:52:18+00:00,"b'El nivel central del Estado, en coordinacion con las FFAA y autoridades locales, se inicia una gran minga en... https://t.co/TjBCVnzK4I'"
5068,28191953,2023-02-12 13:51:00+00:00,b'#Chikunguna| Los huevos del aedes aegypti se convierten en mosquitos en un proceso de 7 dias. \n\nTan solo una seman... https://t.co/R4GnHCshYw'
5070,28764661,2023-02-12 13:50:21+00:00,b'Minga contra el Dengue: Mas de 10.000 personas son movilizadas para eliminar criaderos de mosquitos... https://t.co/E5AbkRt5QE'
5071,28764661,2023-02-12 13:50:12+00:00,"b'Tres departamentos concentran el 93 % de casos de dengue, Santa Cruz tiene 74%\nhttps://t.co/Rv6dbzROEv\nVida ! https://t.co/miQm5XcQoD'"
5072,28764661,2023-02-12 13:50:04+00:00,b'La ciudad tiene el 59% de los casos de dengue y mueven a 13.000 personas en la minga\nhttps://t.co/Y1sGf8YfKH\nVida !'
5073,1452010634737065989,2023-02-12 13:49:32+00:00,"b'Dans son point epidemiologique de fevrier, Sante publique France confirme la circulation de la maladie sur le terri... https://t.co/xsUscJofqx'"
5074,852711928208162816,2023-02-12 13:49:29+00:00,b'@rvnluna eita amg pq???????\n\neu to com vontade de chorar pq to agoniada com os sintoma dessa dengue maldita safada '
5075,596768129,2023-02-12 13:49:20+00:00,b'mais um dia sem saber se e dengue chikungunya ou ressaca  somente https://t.co/c0zDSThAIb'
5076,1567336137722675201,2023-02-12 13:49:09+00:00,b'@reporterenato Dengue hemorragica?'
5077,105696089,2023-02-12 13:48:29+00:00,"b'En distintas zonas del pais, fuerzas vivas de las comunidades se unen para intensificar acciones contra la prolifer... https://t.co/J9cxbaTsC2'"
5078,1139286176471375872,2023-02-12 13:47:58+00:00,b'Sao Carlos confirmou 24 casos positivos de Dengue ate o inicio de fevereiro https://t.co/0pBflWMiF3 via @Sao Carlos em Rede'
5079,371569937,2023-02-12 13:47:46+00:00,"b'@euamarr nao fala de imunidade comigo nao que eu choro. \nto com Dengue, herpes e furunculo tudo junto.'"
5080,970018047263158272,2023-02-12 13:47:41+00:00,b'Beber e bom? Sim! Mas nao beber te oferece sensacoes maravilhosas como: deitar na sua cama sem a sensacao que tu ta... https://t.co/rDTUDMa85b'
5081,1955140730,2023-02-12 13:46:34+00:00,"b'Realmente ressaca dps dos 20 parece dengue, credo'"
5082,1211000683039576064,2023-02-12 13:46:00+00:00,"b'@itzxulia Ne  nao menina, e dengue'"
5084,1239413526176858112,2023-02-12 13:45:23+00:00,b'40 grados de fiebre capaz dengue y capaz una internacion pero me levanto como Argentino hecho y derecho para decir... https://t.co/YoqAlY1jM5'
5085,1250142827683643392,2023-02-12 13:44:01+00:00,"b'To com dengue, q doenca horrivel, mds'"
5086,1466043175483682827,2023-02-12 13:43:14+00:00,b'@MILANDILAN @juanma_rguez Tomate la pastilla que te da el dengue merengue.'
5087,180886507,2023-02-12 13:42:45+00:00,"b'Novedades respecto a calendario de vacunas en USA:\nCOVID, Polio,Neumococo, triple viral, dengue y otras.\n\nRecommend... https://t.co/4Wp3tXuPYr'"
5090,811368217876824064,2023-02-12 13:37:38+00:00,"b'@AgustinZambrana Una estrategia apoyada entusiastamente con la inactividad de la gobernacion (dengue, inundaciones,... https://t.co/uvtKkenHPs'"
5091,1147963389358088192,2023-02-12 13:36:02+00:00,b'@MonSam4ever Meu deeee pelo menos voce ta vacinada ne (pras duas opcoes eu espero) se for dengue espero que esteja leve !!'
5093,1043562954900340737,2023-02-12 13:34:44+00:00,b'@carol_vascon HAHAHAHAHA amiga nem o meu! bebo um dia e fico 3 com uma ressaca que parece dengue'
5094,1411716728162340864,2023-02-12 13:34:37+00:00,"b'RT @comunicacionbo: Unidos por la vida: personal de salud, FFAA, Policia, municipio y gobernacion.\n\nLa lucha contra el dengue exige trabaj...'"
5095,1122579249213448198,2023-02-12 13:34:28+00:00,"b'@youngvrse tinha lido errado, estou com algo entre gripe, dengue ou covid, nunca vou saber qual'"
5098,1495929055564255232,2023-02-12 13:34:07+00:00,b'5 mosquto da dengue em 5 minto deitada u matei'
5099,1236427512378507266,2023-02-12 13:33:01+00:00,b'Dirigentes de Sec 3 de Nemby realizan limpieza para luchar contra Chikungunya y Dengue\n\nEl Presidente de la Seccion... https://t.co/4f7Fzipm4s'
5100,3376004643,2023-02-12 13:31:57+00:00,"b'ayer sentia que me moria literalmente, creo que me dio dengue '"
5101,415816193,2023-02-12 13:31:53+00:00,"b'Unidos por la vida: personal de salud, FFAA, Policia, municipio y gobernacion.\n\nLa lucha contra el dengue exige tr... https://t.co/gJFNAngk7i'"
5102,415816193,2023-02-12 13:31:48+00:00,b'Iniciamos la Minga contra el #dengue en #SantaCruz! \n\n#Hoy movilizamos a mas de 10.000 personas para unir fuerzas... https://t.co/zKY0SGbAgE'
5107,1440390571248406533,2023-02-12 13:28:58+00:00,b'@Natiranha_ @DeuABranca gracas a deus a dengue me livrou dessa bomba'
5108,1325031844606337024,2023-02-12 13:27:09+00:00,b'@gabiicomenta Acho que dengue e o que menos prejudica nesta situacao'
5109,65444625,2023-02-12 13:27:03+00:00,b'Unas 10.000 personas estaran desplegadas en 15 distritos de la capital crucena. Bolivia suma mas de 5.500 casos de... https://t.co/KzWkzUXvHA'
5110,28764661,2023-02-12 13:26:54+00:00,b'Entre todas y todos unidos vamos a vencer al dengue!\n \nPor instrucciones de nue...\nAutopublicado en... https://t.co/P6HauPw0Am'
5111,102987396,2023-02-12 13:26:27+00:00,"b'@DaveWee1 Yes. No dengue fever, please.'"
5112,1325119885878374400,2023-02-12 13:26:02+00:00,"b'Entre todas y todos unidos vamos a vencer al dengue!\n \nPor instrucciones de nuestro presidente, @LuchoXBolivia, in... https://t.co/uPkyo62pNL'"
5113,84377699,2023-02-12 13:24:33+00:00,"b""O clima do verao, com calor e chuvas, torna propicio o ambiente para a proliferacao do mosquito 'Aedes Aegypti', tr... https://t.co/jWKl2ZS022"""
5114,1282362054200958978,2023-02-12 13:24:16+00:00,"b""If only your name rhymed with dengue shock syndrome-inducing talking phlegm  I'd have a great idea for a song."""
5116,28764661,2023-02-12 13:22:00+00:00,"b'Unidas y unidos, vamos a vencer al dengue. Hoy iniciamos una gran minga en #Sant...\nAutopublicado en... https://t.co/sJS6jASxrF'"
5117,1114872663380459521,2023-02-12 13:20:45+00:00,b'@orha_sini Minuun on pistelty dengue kuumetta sun muuta. Otin 2 korona piikkia. Tuli ikava ihottuma koipeen. Lopeti... https://t.co/BwL6vsj7Hs'
5120,1307772201958072320,2023-02-12 13:19:20+00:00,"b'@deboratws Sei la, agua parada, dengue.. nao? Haahahaha'"
5121,2956693744,2023-02-12 13:17:21+00:00,b'https://t.co/D5sthrT3F4\nHaemagogus Janthinomys\n Criaturas Incriveis\n\n#CriaturasIncriveis\n#Mosquito... https://t.co/gQgEhfthAy'
5122,1325031844606337024,2023-02-12 13:16:17+00:00,b'@gabiicomenta Dengue? Caraca viajei em umas 30 outras doencas'
5124,977635376369160192,2023-02-12 13:14:51+00:00,"b'Faca sua parte, Dengue mata...\nAgua parada ,lixo,cuide da sua vida e de seus irmaos.  https://t.co/v9LEI3HfLR'"
5128,110815885,2023-02-12 13:12:31+00:00,b'RT @diariocorreo: Junin en alerta epidemiologica por muertes y mas casos de dengue https://t.co/NVHWJrEZfs'
5132,1597156177036849154,2023-02-12 13:10:20+00:00,"b'@KTRoffice @asadowaisi @dr_rambabu_a \nHi @GHMCOnline/ @KTRBRS\n We are suffering with dengue fever, Malaria , etc di... https://t.co/0XUksJ6Nin'"
5133,85840608,2023-02-12 13:09:04+00:00,b'Junin en alerta epidemiologica por muertes y mas casos de dengue https://t.co/NVHWJrEZfs'
5134,75811192,2023-02-12 13:08:32+00:00,"b'RT @butantanoficial: A vacina da dengue desenvolvida no Butantan se destacou no cenario internacional, especialmente apos um acordo inedito...'"
5135,2546324086,2023-02-12 13:06:03+00:00,"b'Fevereiro e um mes interessante tinha acabado de me recuperar da dengue , ai fique com garganta inflamada  to quas... https://t.co/FWnvtRRU2w'"
5136,256925694,2023-02-12 13:06:00+00:00,b'Warnung des thailandischen Seuchenkontrollamt: Anstieg von Dengue-Fieber\nhttps://t.co/haBQu89g26'
5138,900590952196198400,2023-02-12 13:04:33+00:00,"b'Reemergence and Autochthonous Transmission of Dengue Virus, Eastern China, 2014 https://t.co/xxB6fxpbDN'"
5139,1491182684407746561,2023-02-12 13:04:29+00:00,b'Acho q to com dengue. Acordei toda desgracada de dor'
