,id,Time,Tweet
197,1574717168217989131,2023-02-14 14:03:28+00:00,"b'I have been saying the same thing, all this stuff wasnt around like it is now, I dont even remember them having A... https://t.co/LMdWwJ78Hw'"
198,111965813,2023-02-14 14:02:46+00:00,"b""No Notts for me tonight. Went for my Asthma review this morning, feeling a bit under the weather, and turns out I'v... https://t.co/uckdhrksgg"""
200,23939188,2023-02-14 14:01:30+00:00,b'Love is in the air today! Do you love someone with #asthma? Show how much you love them by letting them know you ar... https://t.co/GxccjFFB03'
202,2853906195,2023-02-14 14:00:50+00:00,b'A multidisciplinary team and a patient advocate discuss how to best manage severe asthma in children and support pa... https://t.co/O1n8VF5IIx'
203,1324322325404286984,2023-02-14 14:00:49+00:00,b'A multidisciplinary team and a patient advocate discuss how to best manage severe asthma in children and support pa... https://t.co/z1BF36gR1C'
204,1593137726580195333,2023-02-14 13:59:18+00:00,"b'... Cashmir your dad, P Yungin not my son, Calvary Kylan my la brudda, we wasnt in the mud, I still rode for em, whe... https://t.co/zBvgbm40Wa'"
205,876131440471277569,2023-02-14 13:59:01+00:00,b'@gass_colleen Eye-roll.\n\nThe CDC said that gas ranges lead to childhood asthma.\n\nShould they not have said that? Wo... https://t.co/sK7K4HEzPb'
208,38666265,2023-02-14 13:57:33+00:00,"b""Hoping that we see our motion passed today  as a linkage group we've been looking at ways to improve #AirQuality i... https://t.co/PfdFqvcOiQ"""
209,1054092204518580230,2023-02-14 13:57:08+00:00,b'idk if i cant breathe because of the asthma or anxiety'
210,38319124,2023-02-14 13:56:57+00:00,"b'@kilmeade 17. Black people have higher maternal mortality rates (triple that of white women), higher rates of prete... https://t.co/fxQ4NcFHeo'"
211,1462875546,2023-02-14 13:56:33+00:00,b'covid gave me@back my childhood asthma how great'
212,1437795504839086085,2023-02-14 13:56:01+00:00,"b'@pk26050056 THE WHITE HOUSE IS NOT BANNING GAS STOVES AND OVENS!\nThe Consumer Product Safety Commission, is SEEKING... https://t.co/jUiZQtpGNi'"
213,20851006,2023-02-14 13:55:27+00:00,b'@gbosslet @US_FDA Overuse of albuterol can cause hypokalemia.  This ought to be discussed more at the time of presc... https://t.co/0d0Yc2dVzZ'
215,5715752,2023-02-14 13:55:08+00:00,b'Sollen #Gasherde verboten werden? Um diese Frage ist in den #USA ein Kulturkampf ums Kochen entbrannt. Der Grund: W... https://t.co/B07TpGMMkK'
216,105956075,2023-02-14 13:55:00+00:00,"b'RT @BreannaMorello: Sadden to hear Congresswoman Nancy Mace now struggles with heart issues, tremors, and asthma after getting the Covid va...'"
219,1673427734,2023-02-14 13:53:43+00:00,"b'@myronjclifton Imaginary female trouble, female disease, asthma, hysteria all reasons why a certain faction of my f... https://t.co/jpwdfJPh7n'"
221,1279024962779713536,2023-02-14 13:52:51+00:00,"b""@tedcruz Ted Cruz doesn't care about the science that has shown gas stoves are potentially hazardous to those like... https://t.co/7C6Aj1BK4N"""
225,20789406,2023-02-14 13:50:32+00:00,"b'RT @drdenwalker: In the end they will say well he had long standing diabetes, or you know he had really bad asthma, or he was depressed any...'"
226,1139623622094381056,2023-02-14 13:50:16+00:00,b'Woke up with a panic attack due to fireworks plus asthma. '
227,952896459459805184,2023-02-14 13:48:47+00:00,b'My asthma is not having this weather :('
229,1308830419304022016,2023-02-14 13:48:05+00:00,"b'Thighs cramping, eyes watering, asthma attack, legs giving away  https://t.co/Yfl2hj0w0Q'"
230,1509554984383545347,2023-02-14 13:48:04+00:00,b'can i call u Ms. Snickers? HAHAHAHA unsa ragud ng asthma og lami imong gihatag nako 0'
233,1593137726580195333,2023-02-14 13:47:28+00:00,"b'... STOP THE VIOLENCE, FUCK. the smoke too hot in the kitchen, get the fuck out before it wont be any chicken f... https://t.co/1l3oNGvkHO'"
