id,Time,Tweet
1510366526259400704,2023-01-30 15:51:33+00:00,"b'RT @BillWeirCNN: ""...visiting nature three to four times a week was associated with 36% lower odds of using blood pressure pills, 33% lower\xe2\x80\xa6'"
1359623264432230406,2023-01-30 15:50:34+00:00,"b""@elite_leader01 The ability to breathe.  As a person who has asthma, I don't take breathing for granted."""
1258254958446759937,2023-01-30 15:50:17+00:00,b'having asthma https://t.co/9559mLG1k8'
759179340307243009,2023-01-30 15:49:27+00:00,"b""@GovRonDeSantis It's bought online deal with that! Spray paint locked up in the stores because of sniffing certain\xe2\x80\xa6 https://t.co/vBLeAmaeHn"""
2806726358,2023-01-30 15:49:25+00:00,b'@champagnemamti Not your Macbook over there having an asthma attack.'
1255190879440195585,2023-01-30 15:48:27+00:00,"b""Could change the patent rules \xf0\x9f\x98\x89. My son's old asthma medication was discovered in the 70s. It's 300 a month without\xe2\x80\xa6 https://t.co/fg9EdDl8uf"""
1141510698868101120,2023-01-30 15:48:12+00:00,"b'@1hatchco @CDeplorable I run when I can, but I\xe2\x80\x99m in Minneapolis and the weather is is cold. I also walk fast, but t\xe2\x80\xa6 https://t.co/jF6HtBSLVI'"
1323394872955572228,2023-01-30 15:47:38+00:00,b'@Amoreee35 Ook \xf0\x9f\x98\x82\xf0\x9f\x98\x82 I went in one day and found out about the accommodations and told my doctor that I had asthma and\xe2\x80\xa6 https://t.co/Q0oIeh9aXl'
1235000078,2023-01-30 15:47:37+00:00,"b'RT @ReinventBusines: Therma Bright Invests in the Development of Novel Treatments for COVID-19, Asthma, and Chronic Obstructive Pulmonary D\xe2\x80\xa6'"
1300879769123332096,2023-01-30 15:46:40+00:00,b'@blueblooded_AP @moahnass Here\xe2\x80\x99s the difference. Biden\xe2\x80\x99s asthma since childhood is real. Trump discovered his bone\xe2\x80\xa6 https://t.co/5cPqwwKTU0'
1557734521994223617,2023-01-30 15:46:00+00:00,b'I thought I was a god in bed until I found out the wife has asthma! \xf0\x9f\x99\x84'
191706806,2023-01-30 15:45:44+00:00,"b'RT @BillWeirCNN: ""...visiting nature three to four times a week was associated with 36% lower odds of using blood pressure pills, 33% lower\xe2\x80\xa6'"
1618065172324618244,2023-01-30 15:44:50+00:00,"b'#Biofeedback Treatments, Helps with Asthma, Bronchitis, Colitis,  Concentration, Constipation, Nervous, Dizziness,\xe2\x80\xa6 https://t.co/p1uRYgcgoC'"
2557859383,2023-01-30 15:44:31+00:00,b'RT @KarynRN4: Awakened in the middle of the night thanks to Prednisone. Decided to get up &amp;make tea. Body reminded me it needed these. \xf0\x9f\x98\x9e Of\xe2\x80\xa6'
4608843372,2023-01-30 15:42:22+00:00,"b""Hello old friend, I never thought I'll use you again after 23 years each time I had my asthma attacks. But here I a\xe2\x80\xa6 https://t.co/qxqS97RQnz"""
559788124,2023-01-30 15:42:05+00:00,"b'RT @lobkitsterten: @YouAreLobbyLud My otherwise 2yo has asthma, this is an underlying condition.\n\n1/7 children aged 2-14 and 1/8 in adults\xe2\x80\xa6'"
1571460037058625537,2023-01-30 15:41:17+00:00,"b'This is probably not heard on their end but sometimes they like to hint or threaten me with *their"" apparent medica\xe2\x80\xa6 https://t.co/eB4aW8ZFML'"
1446546413190533120,2023-01-30 15:41:16+00:00,b'RT @RejiYates: Number 5 really stood out to me cause I have asthma and I assumed I wouldn\xe2\x80\x99t get any cover because of it BUT @ThatGuyC was v\xe2\x80\xa6'
896573323,2023-01-30 15:40:29+00:00,"b'RT @BillWeirCNN: ""...visiting nature three to four times a week was associated with 36% lower odds of using blood pressure pills, 33% lower\xe2\x80\xa6'"
1591866926980120576,2023-01-30 15:40:08+00:00,"b'In our present anarchy, $7 a dozen eggs are affordable. Unaffordable gas prices become merely necessary \xe2\x80\x9ctransition\xe2\x80\xa6 https://t.co/NWvmcnD3Q5'"
843772062468575232,2023-01-30 15:39:33+00:00,b'Risk factors for herpes zoster: should people with asthma or COPD be vaccinated? https://t.co/lbMo9LmoOV'
1593047010470498305,2023-01-30 15:39:13+00:00,b'I\xe2\x80\x99m having a asthma'
1192230970549665793,2023-01-30 15:38:30+00:00,b'RT @SHUUUUYAAAAA: HAHAHAAHAHAHAHAH lord  they way i wheezed my students thought i had asthma\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80'
880961635,2023-01-30 15:38:03+00:00,b'RT @SadiqKhan: Sorry to hear this Piers - I feel it too. Air pollution gave me asthma as an adult. It\xe2\x80\x99s an invisible killer - causing 4000\xe2\x80\xa6'
4265816633,2023-01-30 15:37:59+00:00,"b""RT @ProfGThurston: Looking forward to today\xe2\x80\x99s webinar talk \xe2\x80\x9cNear Real-time Modeling of Children's Daily Asthma Emergency Department Visits\xe2\x80\xa6"""
2186833459,2023-01-30 15:37:41+00:00,b'Patchy has asthma DIE BTCH'
4518113363,2023-01-30 15:36:05+00:00,"b'Damn, first big asthma attack in a while'"
924170690391085057,2023-01-30 15:35:30+00:00,b'#Asthma and #COPD Have Long-Term Effect on Total and Cause-Specific Mortality https://t.co/4ik566IRQS @PulmAdvisor https://t.co/PL06ic477H'
502012930,2023-01-30 15:35:30+00:00,b'@a_bates89 I\xe2\x80\x99ve called them for non-emergencies multiple times and they\xe2\x80\x99ve tried to send ambulances as soon as they\xe2\x80\xa6 https://t.co/cC30MznVds'
1301275200,2023-01-30 15:35:24+00:00,"b""In this new South Carolina Public Radio podcast, Health Focus's Bobbi Connor talks with Dr. John Cox about managing\xe2\x80\xa6 https://t.co/sFyQymB0bz"""
899320517907410946,2023-01-30 15:35:16+00:00,"b'RT @BillWeirCNN: ""...visiting nature three to four times a week was associated with 36% lower odds of using blood pressure pills, 33% lower\xe2\x80\xa6'"
17664401,2023-01-30 15:34:20+00:00,"b'RT @BillWeirCNN: ""...visiting nature three to four times a week was associated with 36% lower odds of using blood pressure pills, 33% lower\xe2\x80\xa6'"
33515703,2023-01-30 15:33:04+00:00,"b'""...visiting nature three to four times a week was associated with 36% lower odds of using blood pressure pills, 33\xe2\x80\xa6 https://t.co/VA5VDwZov5'"
1467925790096388098,2023-01-30 15:33:01+00:00,b'@SimplySonya74 Yep. Idk. One son has serious asthma allergy and so they patch tested him. He\xe2\x80\x99s allergic to all gras\xe2\x80\xa6 https://t.co/Z7krLCHXFK'
1298007147712716800,2023-01-30 15:31:41+00:00,b'@Horangbae93 Same I was already in the hospital 3 times with my asthma I literally hate this for us lol'
750603188139687936,2023-01-30 15:31:06+00:00,"b'RT @wthDARIELLE: I told him: when my sinus or UR infections get bad, they trigger my asthma and bronchitis so I need a steroid and an antib\xe2\x80\xa6'"
1141007096835649537,2023-01-30 15:30:45+00:00,"b'@JoJoFromJerz Other than cable guy anything with Jim Carrey. Also East is East, I laughed so much I had an asthma attack \xf0\x9f\x98\x83'"
1581565711071252481,2023-01-30 15:30:43+00:00,"b'Cockroaches aren\xe2\x80\x99t well known for their practice of good personal hygiene. While they may seem harmless, cockroache\xe2\x80\xa6 https://t.co/XIteidOxvm'"
1595290863399489541,2023-01-30 15:29:27+00:00,"b'\xe3\x85\xa4\nhazel hues narrowing just slightly ,\nshe stares in complete and utter\nsilence once again .\n\n\xe2\x80\x9c are you alright ? d\xe2\x80\xa6 https://t.co/DBOGN3Vkwt'"
143940948,2023-01-30 15:29:08+00:00,b'@DEC0L0NIZE I have COVID induced breathing problems (including asthma) that require constant management and moving\xe2\x80\xa6 https://t.co/HNFzvke7QV'
2761951999,2023-01-30 15:29:06+00:00,b'RT @NAPLEXTestStudy: \xf0\x9f\x96\x8a\xef\xb8\x8fAcute Severe Asthma\n\n\xe2\x97\xbe\xef\xb8\x8f oxygen (40-60%) is given together with nebulized or IV beta-2 agonists (eg. albuterol)\n\n\xe2\x96\xaa\xef\xb8\x8f t\xe2\x80\xa6'
2327971734,2023-01-30 15:28:15+00:00,"b""@thackerpd @HirokoTabuchi You might be interested in this non-industry scientist's view of the influential RMI stud\xe2\x80\xa6 https://t.co/Ez5wt9rgwm"""
1257696045515096064,2023-01-30 15:27:42+00:00,b'@Lytswtf Your gonna have it from Covid for awhile also do you have any type of asthma'
461689834,2023-01-30 15:27:28+00:00,"b""Unless I had no symptoms at all &amp; didn't realize I had it, no Covid yet. I am totally vaccinated, boosted, &amp; no sid\xe2\x80\xa6 https://t.co/XZUdSlciYQ"""
22079085,2023-01-30 15:27:16+00:00,"b'Asthma is a chronic condition that causes coughing, wheezing, chest tightness, and shortness of breath. While there\xe2\x80\xa6 https://t.co/1z7m5qSb78'"
935634278725177345,2023-01-30 15:26:38+00:00,b'@HSELive Asthma should be on the list'
351896370,2023-01-30 15:23:39+00:00,b'RT @SadiqKhan: Sorry to hear this Piers - I feel it too. Air pollution gave me asthma as an adult. It\xe2\x80\x99s an invisible killer - causing 4000\xe2\x80\xa6'
1311250353413734403,2023-01-30 15:23:11+00:00,"b""@SirKunt I'll buy an nebulizer because my mother and my sibling has an asthma and I want them to buy that but unfor\xe2\x80\xa6 https://t.co/WubWYVWedz"""
1152833962433228800,2023-01-30 15:22:23+00:00,"b""@SEAsia17's account has been withheld in India in response to a legal demand. Learn more."""
887559303971852288,2023-01-30 15:21:55+00:00,b'oh my goodness lord i have asthma https://t.co/ak9wzCWw2P'
506609771,2023-01-30 15:21:09+00:00,b'literally having the worst asthma attack/allergic reaction to synthetic fragrance in months... at the fkn clinic be\xe2\x80\xa6 https://t.co/UP2Qeny8v7'
25755118,2023-01-30 15:20:06+00:00,"b""Humidity also pisses off my asthma, so I'm sticky, hot but also cold if I kick the blanket off, tired and I can't breathe"""
22079085,2023-01-30 15:19:47+00:00,b'Happening Today: @NIEHS is supporting a webinar hosted by @NYULangone on the development of a near real-time model\xe2\x80\xa6 https://t.co/13Jee8fPRM'
14550673,2023-01-30 15:17:52+00:00,b'RT @CapitalBNews: Gas stoves are still in one-third of U.S. homes. Advocates say this leads to health disparities in the Black community.\xe2\x80\xa6'
1323522033343295490,2023-01-30 15:17:24+00:00,"b'you see it, do it!\npronouns  : she/her\nheight        : 155 cm\nshoe size   : 42 (?)\nzodiac sign: pisces\nsmoke\xe2\x80\xa6 https://t.co/xmQzuOaS2A'"
317807909,2023-01-30 15:16:00+00:00,"b'RT @Canning4Oregon: \xf0\x9f\x98\x98Gift link for @cityofeugene in particular: Meet the ""scientist"" profiled by @HirokoTabuchi today for her paid advocacy\xe2\x80\xa6'"
1316814166913617921,2023-01-30 15:15:12+00:00,b'Gas stoves are still in one-third of U.S. homes. Advocates say this leads to health disparities in the Black commun\xe2\x80\xa6 https://t.co/9XSFstz7xT'
24528994,2023-01-30 15:14:25+00:00,b'@thehill Old folks never.had asthma.. They grew up with gas stoves that had pilot Stoves..\n\nDoes Biden have asthma\xe2\x80\xa6 https://t.co/Amp5GzkWB4'
163471233,2023-01-30 15:14:22+00:00,"b'RT @wthDARIELLE: I told him: when my sinus or UR infections get bad, they trigger my asthma and bronchitis so I need a steroid and an antib\xe2\x80\xa6'"
50426569,2023-01-30 15:14:18+00:00,"b'@Peatches66 @pe_blanch You should absolutely be able to get it, with your history of asthma. Take care Jen \xe2\x9d\xa4\xef\xb8\x8f'"
1035164683,2023-01-30 15:13:54+00:00,"b'RT @UnkleSilk: We\xe2\x80\x99re at a higher risk for heart disease, cancer, stroke, asthma, obesity, and suicide. Take care of yourself black man'"
1379046455231578116,2023-01-30 15:12:14+00:00,"b""RT @SkyNews: Eleanor Woods was not content with a bag that would just hold her schoolwork - she's designed one that aims to protect her fri\xe2\x80\xa6"""
3251817825,2023-01-30 15:12:08+00:00,"b'RT @KeyWorkerPetUK: I now have brittle asthma, myocardial fibrosis, chronic pain from fibromyalgia and wide spread osteoarthritis, chronic\xe2\x80\xa6'"
2829026980,2023-01-30 15:11:47+00:00,"b'RT @wthDARIELLE: I told him: when my sinus or UR infections get bad, they trigger my asthma and bronchitis so I need a steroid and an antib\xe2\x80\xa6'"
7587032,2023-01-30 15:11:43+00:00,"b""Eleanor Woods was not content with a bag that would just hold her schoolwork - she's designed one that aims to prot\xe2\x80\xa6 https://t.co/aSc3W0iuZL"""
